"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","588","REG-004 - User should not be able to register successfully when address is missing","chromium","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2009","REG-001 - User should be able to sign up for a new account successfully","firefox","2026-09-08","passed","2026-09-08","Register Tests","register.spec.ts","",""
"","1059","LG-004 - User should not be able to login with invalid username","firefox","2026-09-08","passed","2026-09-08","Login Tests","login.spec.ts","",""
"","623","REG-004 - User should not be able to register successfully when firstName is missing","chromium","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","897","LG-005 - User should not be able to login with invalid password","webkit","2026-09-08","passed","2026-09-08","Login Tests","login.spec.ts","",""
"","1270","REG-001 - User should be able to sign up for a new account successfully","chromium","2026-09-08","passed","2026-09-08","Register Tests","register.spec.ts","",""
"","703","SEA-001 - User should be able to search for an existing product","chromium","2026-09-08","passed","2026-09-08","Search Tests","search.spec.ts","",""
"","1066","SEA-002 - There should NOT be any item listed if user search for a non-existing product","firefox","2026-09-08","passed","2026-09-08","Search Tests","search.spec.ts","",""
"","770","LG-003 - User should not be able to login with empty username","webkit","2026-09-08","passed","2026-09-08","Login Tests","login.spec.ts","",""
"","1006","SEA-004 - User should be able to search for an item using pasted words","firefox","2026-09-08","passed","2026-09-08","Search Tests","search.spec.ts","",""
"","1149","REG-004 - User should not be able to register successfully when city is missing","webkit","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1626","REG-004 - User should not be able to register successfully when firstName is missing","webkit","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","779","REG-005 - User should not be able to register successfully with an invalid Email Address format","webkit","2026-09-08","passed","2026-09-08","Register Tests","register.spec.ts","",""
"","460","REG-006 - User should not be able to register successfully with an existing account","chromium","2026-09-08","passed","2026-09-08","Register Tests","register.spec.ts","",""
"","6627","LG-001 - User should login successfully with valid credentials","webkit","2026-09-08","passed","2026-09-08","Login Tests","login.spec.ts","",""
"","1227","REG-004 - User should not be able to register successfully when state is missing","firefox","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1066","REG-004 - User should not be able to register successfully when password is missing","firefox","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1876","REG-004 - User should not be able to register successfully when state is missing","webkit","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","494","LG-003 - User should not be able to login with empty username","chromium","2026-09-08","passed","2026-09-08","Login Tests","login.spec.ts","",""
"","368","REG-002 - User should not be able to register successfully with an empty Name","chromium","2026-09-08","passed","2026-09-08","Register Tests","register.spec.ts","",""
"","1024","REG-004 - User should not be able to register successfully when mobileNumber is missing","firefox","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","930","LG-006 - User should not be able to log in with credentials that have not been registered","webkit","2026-09-08","passed","2026-09-08","Login Tests","login.spec.ts","",""
"","703","REG-002 - User should not be able to register successfully with an empty Name","firefox","2026-09-08","passed","2026-09-08","Register Tests","register.spec.ts","",""
"","900","LG-006 - User should not be able to log in with credentials that have not been registered","firefox","2026-09-08","passed","2026-09-08","Login Tests","login.spec.ts","",""
"","1686","REG-004 - User should not be able to register successfully when password is missing","webkit","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1246","SEA-004 - User should be able to search for an item using pasted words","webkit","2026-09-08","passed","2026-09-08","Search Tests","search.spec.ts","",""
"","1046","REG-004 - User should not be able to register successfully when zipcode is missing","firefox","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1151","REG-004 - User should not be able to register successfully when firstName is missing","firefox","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2102","LG-001 - User should login successfully with valid credentials","firefox","2026-09-08","passed","2026-09-08","Login Tests","login.spec.ts","",""
"","885","LG-005 - User should not be able to login with invalid password","firefox","2026-09-08","passed","2026-09-08","Login Tests","login.spec.ts","",""
"","804","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1235","SEA-003 - User should be able to search for a product using keywords","webkit","2026-09-08","passed","2026-09-08","Search Tests","search.spec.ts","",""
"","608","SEA-002 - There should NOT be any item listed if user search for a non-existing product","chromium","2026-09-08","passed","2026-09-08","Search Tests","search.spec.ts","",""
"","628","LG-006 - User should not be able to log in with credentials that have not been registered","chromium","2026-09-08","passed","2026-09-08","Login Tests","login.spec.ts","",""
"","944","REG-006 - User should not be able to register successfully with an existing account","webkit","2026-09-08","passed","2026-09-08","Register Tests","register.spec.ts","",""
"","752","REG-004 - User should not be able to register successfully when state is missing","chromium","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","774","REG-004 - User should not be able to register successfully when mobileNumber is missing","chromium","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","615","LG-003 - User should not be able to login with empty username","firefox","2026-09-08","passed","2026-09-08","Login Tests","login.spec.ts","",""
"","606","REG-004 - User should not be able to register successfully when password is missing","chromium","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","950","SEA-003 - User should be able to search for a product using keywords","firefox","2026-09-08","passed","2026-09-08","Search Tests","search.spec.ts","",""
"","833","LG-004 - User should not be able to login with invalid username","webkit","2026-09-08","passed","2026-09-08","Login Tests","login.spec.ts","",""
"","636","SEA-003 - User should be able to search for a product using keywords","chromium","2026-09-08","passed","2026-09-08","Search Tests","search.spec.ts","",""
"","681","LG-004 - User should not be able to login with invalid username","chromium","2026-09-08","passed","2026-09-08","Login Tests","login.spec.ts","",""
"","768","REG-002 - User should not be able to register successfully with an empty Name","webkit","2026-09-08","passed","2026-09-08","Register Tests","register.spec.ts","",""
"","504","LG-002 - User should not be able to login with empty password","chromium","2026-09-08","passed","2026-09-08","Login Tests","login.spec.ts","",""
"","1304","REG-004 - User should not be able to register successfully when mobileNumber is missing","webkit","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1039","REG-004 - User should not be able to register successfully when city is missing","firefox","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1198","SEA-002 - There should NOT be any item listed if user search for a non-existing product","webkit","2026-09-08","passed","2026-09-08","Search Tests","search.spec.ts","",""
"","703","REG-004 - User should not be able to register successfully when lastName is missing","chromium","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","517","REG-005 - User should not be able to register successfully with an invalid Email Address format","chromium","2026-09-08","passed","2026-09-08","Register Tests","register.spec.ts","",""
"","993","SEA-001 - User should be able to search for an existing product","firefox","2026-09-08","passed","2026-09-08","Search Tests","search.spec.ts","",""
"","1282","REG-004 - User should not be able to register successfully when zipcode is missing","webkit","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1309","REG-004 - User should not be able to register successfully when address is missing","webkit","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","615","REG-004 - User should not be able to register successfully when zipcode is missing","chromium","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","755","REG-006 - User should not be able to register successfully with an existing account","firefox","2026-09-08","passed","2026-09-08","Register Tests","register.spec.ts","",""
"","1421","SEA-001 - User should be able to search for an existing product","webkit","2026-09-08","passed","2026-09-08","Search Tests","search.spec.ts","",""
"","3550","REG-001 - User should be able to sign up for a new account successfully","webkit","2026-09-08","passed","2026-09-08","Register Tests","register.spec.ts","",""
"","638","LG-002 - User should not be able to login with empty password","firefox","2026-09-08","passed","2026-09-08","Login Tests","login.spec.ts","",""
"","609","REG-003 - User should not be able to register successfully with an empty Email Address","webkit","2026-09-08","passed","2026-09-08","Register Tests","register.spec.ts","",""
"","1679","REG-004 - User should not be able to register successfully when lastName is missing","webkit","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","496","LG-005 - User should not be able to login with invalid password","chromium","2026-09-08","passed","2026-09-08","Login Tests","login.spec.ts","",""
"","603","REG-005 - User should not be able to register successfully with an invalid Email Address format","firefox","2026-09-08","passed","2026-09-08","Register Tests","register.spec.ts","",""
"","351","REG-003 - User should not be able to register successfully with an empty Email Address","chromium","2026-09-08","passed","2026-09-08","Register Tests","register.spec.ts","",""
"","991","REG-004 - User should not be able to register successfully when lastName is missing","firefox","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1131","REG-004 - User should not be able to register successfully when address is missing","firefox","2026-09-08","passed","2026-09-08","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","756","LG-002 - User should not be able to login with empty password","webkit","2026-09-08","passed","2026-09-08","Login Tests","login.spec.ts","",""
"","1110","LG-001 - User should login successfully with valid credentials","chromium","2026-09-08","passed","2026-09-08","Login Tests","login.spec.ts","",""
"","746","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-09-08","passed","2026-09-08","Register Tests","register.spec.ts","",""
"","610","SEA-004 - User should be able to search for an item using pasted words","chromium","2026-09-08","passed","2026-09-08","Search Tests","search.spec.ts","",""
