"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","923","SEA-002 - There should NOT be any item listed if user search for a non-existing product","firefox","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","884","REG-004 - User should not be able to register successfully when password is missing","chromium","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1124","REG-004 - User should not be able to register successfully when password is missing","firefox","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1828","LG-005 - User should not be able to login with invalid password","webkit","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","1113","SEA-002 - There should NOT be any item listed if user search for a non-existing product","webkit","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","2557","LG-001 - User should login successfully with valid credentials","firefox","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","2384","LG-002 - User should not be able to login with empty password","webkit","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","1584","REG-004 - User should not be able to register successfully when city is missing","webkit","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1115","REG-004 - User should not be able to register successfully when city is missing","firefox","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","720","REG-005 - User should not be able to register successfully with an invalid Email Address format","webkit","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","762","SEA-004 - User should be able to search for an item using pasted words","chromium","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","1228","REG-004 - User should not be able to register successfully when password is missing","webkit","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1128","LG-002 - User should not be able to login with empty password","chromium","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","1252","REG-004 - User should not be able to register successfully when lastName is missing","firefox","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","360","REG-003 - User should not be able to register successfully with an empty Email Address","chromium","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","1362","REG-004 - User should not be able to register successfully when firstName is missing","firefox","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1540","LG-005 - User should not be able to login with invalid password","chromium","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","844","REG-002 - User should not be able to register successfully with an empty Name","webkit","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","544","REG-002 - User should not be able to register successfully with an empty Name","chromium","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","2609","REG-001 - User should be able to sign up for a new account successfully","webkit","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","1257","REG-004 - User should not be able to register successfully when zipcode is missing","firefox","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","722","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","362","REG-005 - User should not be able to register successfully with an invalid Email Address format","chromium","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","2223","REG-001 - User should be able to sign up for a new account successfully","firefox","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","848","SEA-003 - User should be able to search for a product using keywords","chromium","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","989","SEA-001 - User should be able to search for an existing product","firefox","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","1252","REG-004 - User should not be able to register successfully when state is missing","firefox","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","612","SEA-002 - There should NOT be any item listed if user search for a non-existing product","chromium","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","1343","SEA-004 - User should be able to search for an item using pasted words","webkit","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","638","REG-004 - User should not be able to register successfully when mobileNumber is missing","chromium","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1055","SEA-003 - User should be able to search for a product using keywords","firefox","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","1347","REG-004 - User should not be able to register successfully when firstName is missing","webkit","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1621","LG-005 - User should not be able to login with invalid password","firefox","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","1444","REG-001 - User should be able to sign up for a new account successfully","chromium","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","702","REG-002 - User should not be able to register successfully with an empty Name","firefox","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","1748","LG-001 - User should login successfully with valid credentials","chromium","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","1139","REG-004 - User should not be able to register successfully when mobileNumber is missing","firefox","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","501","REG-006 - User should not be able to register successfully with an existing account","chromium","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","1741","LG-003 - User should not be able to login with empty username","webkit","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","5416","LG-001 - User should login successfully with valid credentials","webkit","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","1217","SEA-003 - User should be able to search for a product using keywords","webkit","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","642","REG-004 - User should not be able to register successfully when address is missing","chromium","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1131","REG-004 - User should not be able to register successfully when mobileNumber is missing","webkit","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2628","REG-004 - User should not be able to register successfully when address is missing","webkit","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2602","REG-004 - User should not be able to register successfully when lastName is missing","webkit","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1099","SEA-004 - User should be able to search for an item using pasted words","firefox","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","891","LG-003 - User should not be able to login with empty username","chromium","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","1625","LG-004 - User should not be able to login with invalid username","firefox","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","1702","SEA-001 - User should be able to search for an existing product","webkit","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","742","REG-005 - User should not be able to register successfully with an invalid Email Address format","firefox","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","2122","LG-006 - User should not be able to log in with credentials that have not been registered","webkit","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","794","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
