"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1154","REG-004 - User should not be able to register successfully when password is missing","chromium","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1713","LG-003 - User should not be able to login with empty username","webkit","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","1994","SEA-001 - User should be able to search for an existing product","chromium","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","1533","REG-004 - User should not be able to register successfully when address is missing","webkit","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1443","SEA-002 - There should NOT be any item listed if user search for a non-existing product","webkit","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","2011","SEA-001 - User should be able to search for an existing product","firefox","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","655","REG-005 - User should not be able to register successfully with an invalid Email Address format","chromium","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","2945","REG-001 - User should be able to sign up for a new account successfully","webkit","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","867","REG-002 - User should not be able to register successfully with an empty Name","webkit","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","1455","REG-004 - User should not be able to register successfully when lastName is missing","webkit","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1894","SEA-004 - User should be able to search for an item using pasted words","chromium","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","1785","LG-006 - User should not be able to log in with credentials that have not been registered","chromium","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","1255","REG-004 - User should not be able to register successfully when lastName is missing","firefox","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2088","REG-004 - User should not be able to register successfully when city is missing","firefox","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2310","SEA-003 - User should be able to search for a product using keywords","firefox","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","1388","REG-004 - User should not be able to register successfully when firstName is missing","chromium","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","4752","LG-001 - User should login successfully with valid credentials","chromium","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","2582","LG-003 - User should not be able to login with empty username","firefox","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","2744","SEA-004 - User should be able to search for an item using pasted words","firefox","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","1611","SEA-003 - User should be able to search for a product using keywords","chromium","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","1027","REG-003 - User should not be able to register successfully with an empty Email Address","webkit","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","3802","REG-001 - User should be able to sign up for a new account successfully","chromium","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","1304","REG-004 - User should not be able to register successfully when mobileNumber is missing","chromium","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1546","LG-002 - User should not be able to login with empty password","chromium","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","1791","LG-002 - User should not be able to login with empty password","firefox","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","1986","LG-004 - User should not be able to login with invalid username","chromium","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","822","REG-006 - User should not be able to register successfully with an existing account","chromium","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","2020","REG-004 - User should not be able to register successfully when state is missing","firefox","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1514","REG-004 - User should not be able to register successfully when zipcode is missing","webkit","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1994","LG-005 - User should not be able to login with invalid password","chromium","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","8925","LG-001 - User should login successfully with valid credentials","webkit","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","1904","LG-006 - User should not be able to log in with credentials that have not been registered","webkit","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","1057","REG-004 - User should not be able to register successfully when lastName is missing","chromium","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1838","LG-002 - User should not be able to login with empty password","webkit","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","1398","REG-002 - User should not be able to register successfully with an empty Name","firefox","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","2216","REG-004 - User should not be able to register successfully when password is missing","firefox","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1093","REG-006 - User should not be able to register successfully with an existing account","webkit","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","1795","LG-005 - User should not be able to login with invalid password","webkit","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","658","REG-003 - User should not be able to register successfully with an empty Email Address","chromium","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","5042","REG-001 - User should be able to sign up for a new account successfully","firefox","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","1502","REG-004 - User should not be able to register successfully when state is missing","chromium","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2025","REG-006 - User should not be able to register successfully with an existing account","firefox","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","2184","REG-004 - User should not be able to register successfully when firstName is missing","firefox","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2371","LG-006 - User should not be able to log in with credentials that have not been registered","firefox","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
