"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1445","REG-004 - User should not be able to register successfully when state is missing","firefox","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","625","REG-003 - User should not be able to register successfully with an empty Email Address","webkit","2026-08-27","passed","2026-08-27","Register Tests","register.spec.ts","",""
"","656","REG-004 - User should not be able to register successfully when mobileNumber is missing","chromium","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","833","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-08-27","passed","2026-08-27","Register Tests","register.spec.ts","",""
"","922","LG-002 - User should not be able to login with empty password","webkit","2026-08-27","passed","2026-08-27","Login Tests","login.spec.ts","",""
"","1347","SEA-002 - There should NOT be any item listed if user search for a non-existing product","firefox","2026-08-27","passed","2026-08-27","Search Tests","search.spec.ts","",""
"","1076","LG-005 - User should not be able to login with invalid password","chromium","2026-08-27","passed","2026-08-27","Login Tests","login.spec.ts","",""
"","826","LG-003 - User should not be able to login with empty username","firefox","2026-08-27","passed","2026-08-27","Login Tests","login.spec.ts","",""
"","1173","REG-004 - User should not be able to register successfully when password is missing","chromium","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","969","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","4928","REG-001 - User should be able to sign up for a new account successfully","webkit","2026-08-27","passed","2026-08-27","Register Tests","register.spec.ts","",""
"","1037","REG-004 - User should not be able to register successfully when zipcode is missing","firefox","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1261","REG-004 - User should not be able to register successfully when address is missing","firefox","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
