"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","350","REG-005 - User should not be able to register successfully with an invalid Email Address format","chromium","2026-08-29","passed","2026-08-29","Register Tests","register.spec.ts","",""
"","618","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-08-29","passed","2026-08-29","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1463","SEA-004 - User should be able to search for an item using pasted words","webkit","2026-08-29","passed","2026-08-29","Search Tests","search.spec.ts","",""
"","1527","SEA-001 - User should be able to search for an existing product","webkit","2026-08-29","passed","2026-08-29","Search Tests","search.spec.ts","",""
"","1089","LG-004 - User should not be able to login with invalid username","chromium","2026-08-29","passed","2026-08-29","Login Tests","login.spec.ts","",""
"","1151","SEA-002 - There should NOT be any item listed if user search for a non-existing product","firefox","2026-08-29","passed","2026-08-29","Search Tests","search.spec.ts","",""
"","1179","SEA-003 - User should be able to search for a product using keywords","chromium","2026-08-29","passed","2026-08-29","Search Tests","search.spec.ts","",""
"","1804","REG-004 - User should not be able to register successfully when lastName is missing","webkit","2026-08-29","passed","2026-08-29","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1579","LG-004 - User should not be able to login with invalid username","webkit","2026-08-29","passed","2026-08-29","Login Tests","login.spec.ts","",""
"","1526","REG-004 - User should not be able to register successfully when password is missing","webkit","2026-08-29","passed","2026-08-29","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1082","REG-004 - User should not be able to register successfully when password is missing","firefox","2026-08-29","passed","2026-08-29","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1900","REG-001 - User should be able to sign up for a new account successfully","chromium","2026-08-29","passed","2026-08-29","Register Tests","register.spec.ts","",""
"","1198","REG-004 - User should not be able to register successfully when lastName is missing","chromium","2026-08-29","passed","2026-08-29","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1430","REG-004 - User should not be able to register successfully when state is missing","webkit","2026-08-29","passed","2026-08-29","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","782","LG-006 - User should not be able to log in with credentials that have not been registered","firefox","2026-08-29","passed","2026-08-29","Login Tests","login.spec.ts","",""
"","944","SEA-001 - User should be able to search for an existing product","firefox","2026-08-29","passed","2026-08-29","Search Tests","search.spec.ts","",""
"","865","REG-005 - User should not be able to register successfully with an invalid Email Address format","webkit","2026-08-29","passed","2026-08-29","Register Tests","register.spec.ts","",""
