"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1083","SEA-004 - User should be able to search for an item using pasted words","webkit","2026-09-02","passed","2026-09-02","Search Tests","search.spec.ts","",""
"","1419","REG-004 - User should not be able to register successfully when zipcode is missing","webkit","2026-09-02","passed","2026-09-02","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","865","LG-003 - User should not be able to login with empty username","firefox","2026-09-02","passed","2026-09-02","Login Tests","login.spec.ts","",""
"","1227","REG-004 - User should not be able to register successfully when city is missing","firefox","2026-09-02","passed","2026-09-02","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","11622","LG-001 - User should login successfully with valid credentials","webkit","2026-09-02","passed","2026-09-02","Login Tests","login.spec.ts","",""
"","2947","REG-004 - User should not be able to register successfully when address is missing","firefox","2026-09-02","passed","2026-09-02","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1934","REG-001 - User should be able to sign up for a new account successfully","chromium","2026-09-02","passed","2026-09-02","Register Tests","register.spec.ts","",""
"","562","REG-002 - User should not be able to register successfully with an empty Name","firefox","2026-09-02","passed","2026-09-02","Register Tests","register.spec.ts","",""
"","401","REG-005 - User should not be able to register successfully with an invalid Email Address format","chromium","2026-09-02","passed","2026-09-02","Register Tests","register.spec.ts","",""
"","1446","REG-004 - User should not be able to register successfully when lastName is missing","webkit","2026-09-02","passed","2026-09-02","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1132","LG-006 - User should not be able to log in with credentials that have not been registered","webkit","2026-09-02","passed","2026-09-02","Login Tests","login.spec.ts","",""
"","2113","LG-001 - User should login successfully with valid credentials","chromium","2026-09-02","passed","2026-09-02","Login Tests","login.spec.ts","",""
"","559","REG-006 - User should not be able to register successfully with an existing account","chromium","2026-09-02","passed","2026-09-02","Register Tests","register.spec.ts","",""
"","873","REG-004 - User should not be able to register successfully when password is missing","chromium","2026-09-02","passed","2026-09-02","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2066","REG-004 - User should not be able to register successfully when firstName is missing","webkit","2026-09-02","passed","2026-09-02","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","830","SEA-003 - User should be able to search for a product using keywords","chromium","2026-09-02","passed","2026-09-02","Search Tests","search.spec.ts","",""
"","873","REG-004 - User should not be able to register successfully when zipcode is missing","chromium","2026-09-02","passed","2026-09-02","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","780","SEA-004 - User should be able to search for an item using pasted words","chromium","2026-09-02","passed","2026-09-02","Search Tests","search.spec.ts","",""
"","620","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-09-02","passed","2026-09-02","Register Tests","register.spec.ts","",""
"","838","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-09-02","passed","2026-09-02","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2759","REG-004 - User should not be able to register successfully when state is missing","firefox","2026-09-02","passed","2026-09-02","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
