"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11208","SEA-004 - User should be able to search for an item using pasted words","firefox","2026-08-27","failed","2026-08-27","Search Tests","search.spec.ts","",""
"","10463","REG-004 - User should not be able to register successfully when mobileNumber is missing","chromium","2026-08-27","failed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","11253","LG-004 - User should not be able to login with invalid username","firefox","2026-08-27","failed","2026-08-27","Login Tests","login.spec.ts","",""
"","11122","REG-002 - User should not be able to register successfully with an empty Name","firefox","2026-08-27","failed","2026-08-27","Register Tests","register.spec.ts","",""
"","10677","SEA-003 - User should be able to search for a product using keywords","webkit","2026-08-27","failed","2026-08-27","Search Tests","search.spec.ts","",""
"","11174","LG-003 - User should not be able to login with empty username","firefox","2026-08-27","failed","2026-08-27","Login Tests","login.spec.ts","",""
"","10463","REG-004 - User should not be able to register successfully when firstName is missing","chromium","2026-08-27","failed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","10706","LG-005 - User should not be able to login with invalid password","webkit","2026-08-27","failed","2026-08-27","Login Tests","login.spec.ts","",""
"","10703","LG-004 - User should not be able to login with invalid username","webkit","2026-08-27","failed","2026-08-27","Login Tests","login.spec.ts","",""
"","11175","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-08-27","failed","2026-08-27","Register Tests","register.spec.ts","",""
"","10682","REG-004 - User should not be able to register successfully when lastName is missing","webkit","2026-08-27","failed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","11215","SEA-001 - User should be able to search for an existing product","firefox","2026-08-27","failed","2026-08-27","Search Tests","search.spec.ts","",""
"","10437","SEA-003 - User should be able to search for a product using keywords","chromium","2026-08-27","failed","2026-08-27","Search Tests","search.spec.ts","",""
"","11157","REG-004 - User should not be able to register successfully when address is missing","firefox","2026-08-27","failed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","11171","REG-004 - User should not be able to register successfully when lastName is missing","firefox","2026-08-27","failed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","11172","REG-004 - User should not be able to register successfully when password is missing","firefox","2026-08-27","failed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","10666","REG-001 - User should be able to sign up for a new account successfully","webkit","2026-08-27","failed","2026-08-27","Register Tests","register.spec.ts","",""
"","11138","LG-001 - User should login successfully with valid credentials","firefox","2026-08-27","failed","2026-08-27","Login Tests","login.spec.ts","",""
"","11171","REG-004 - User should not be able to register successfully when zipcode is missing","firefox","2026-08-27","failed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","10464","REG-004 - User should not be able to register successfully when zipcode is missing","chromium","2026-08-27","failed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","10676","LG-001 - User should login successfully with valid credentials","webkit","2026-08-27","failed","2026-08-27","Login Tests","login.spec.ts","",""
"","10665","REG-003 - User should not be able to register successfully with an empty Email Address","webkit","2026-08-27","failed","2026-08-27","Register Tests","register.spec.ts","",""
"","10681","REG-004 - User should not be able to register successfully when mobileNumber is missing","webkit","2026-08-27","failed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","10469","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-08-27","failed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","11126","SEA-002 - There should NOT be any item listed if user search for a non-existing product","firefox","2026-08-27","failed","2026-08-27","Search Tests","search.spec.ts","",""
"","10532","REG-004 - User should not be able to register successfully when password is missing","chromium","2026-08-27","failed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","10695","REG-004 - User should not be able to register successfully when address is missing","webkit","2026-08-27","failed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","10683","REG-005 - User should not be able to register successfully with an invalid Email Address format","webkit","2026-08-27","failed","2026-08-27","Register Tests","register.spec.ts","",""
"","11142","SEA-003 - User should be able to search for a product using keywords","firefox","2026-08-27","failed","2026-08-27","Search Tests","search.spec.ts","",""
"","10502","SEA-002 - There should NOT be any item listed if user search for a non-existing product","chromium","2026-08-27","failed","2026-08-27","Search Tests","search.spec.ts","",""
"","11148","REG-004 - User should not be able to register successfully when mobileNumber is missing","firefox","2026-08-27","failed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","11044","REG-001 - User should be able to sign up for a new account successfully","firefox","2026-08-27","failed","2026-08-27","Register Tests","register.spec.ts","",""
"","10664","REG-004 - User should not be able to register successfully when password is missing","webkit","2026-08-27","failed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","11108","LG-002 - User should not be able to login with empty password","firefox","2026-08-27","failed","2026-08-27","Login Tests","login.spec.ts","",""
"","10504","SEA-001 - User should be able to search for an existing product","webkit","2026-08-27","failed","2026-08-27","Search Tests","search.spec.ts","",""
"","10478","LG-005 - User should not be able to login with invalid password","chromium","2026-08-27","failed","2026-08-27","Login Tests","login.spec.ts","",""
"","10460","REG-005 - User should not be able to register successfully with an invalid Email Address format","chromium","2026-08-27","failed","2026-08-27","Register Tests","register.spec.ts","",""
"","10546","REG-001 - User should be able to sign up for a new account successfully","chromium","2026-08-27","failed","2026-08-27","Register Tests","register.spec.ts","",""
"","10708","REG-004 - User should not be able to register successfully when state is missing","webkit","2026-08-27","failed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","11220","REG-004 - User should not be able to register successfully when city is missing","firefox","2026-08-27","failed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
